CURSO,CURRICULO,COD_DISCIPLINA,NOME,SITUACAO_CURRICULO,TIPO,CH,ESTAGIO_CONCLUINTE,PERIODO_IDEAL
15122100,1996,1307009,FRANCES,A,Normais,75,9
15122100,1996,1503012,FUNDACOES E EMPUXOS DE TERRA,A,Normais,60,8
15122100,1996,1503066,FUNDAMENTOS DO URBANISMO,A,Normais,60,9
15122100,1996,1304059,FUTEBOL DE CAMPO,A,Normais,30,
15122100,1996,1304172,FUTEBOL MASCULINO,A,Normais,30,
15122100,1996,1304055,FUTSAL,A,Normais,30,
15122100,1996,1304123,FUTSAL - FEM,A,Normais,30,
15122100,1996,1306045,GEOGRAFIA ECONOMICA,I,Normais,60,9
15122100,1996,1308001,GEOGRAFIA ECONOMICA,A,Normais,60,9
15122100,1996,1308046,GEOGRAFIA HUMANA,A,Normais,60,9
15122100,1996,1510020,GEOLOGIA BASICA,A,Normais,75,2
15122100,1996,1105033,GEOM. DESC. E INT. AO DESENHO TÉCNICO,I,Normais,90,
15122100,1996,1105158,GEOMETRIA DESCRITIVA,I,Normais,60,2
15122100,1996,1105296,GEOMETRIA DESCRITIVA,I,Normais,30,
15122100,1996,1113008,GEOMETRIA DESCRITIVA,A,Normais,60,2
15122100,1996,1503068,GERENCIAMENTO DAS CONSTRUCOES,A,Normais,60,9
15122100,1996,1304022,GINASTICA - FEM,I,Normais,30,
15122100,1996,1304010,GINASTICA - MASC,I,Normais,30,
15122100,1996,1304117,GINASTICA MASC/FEM,A,Normais,30,
15122100,1996,1304026,HANDEBOL - FEM,A,Normais,30,
15122100,1996,1304014,HANDEBOL - MASC,I,Normais,30,
15122100,1996,1503025,HIDRAULICA,A,Normais,75,7
15122100,1996,1503100,HIDRAULICA,I,Normais,75,
15122100,1996,1503073,HIDRAULICA EXPERIMENTAL,A,Normais,30,7
15122100,1996,1503026,HIDROLOGIA APLICADA,A,Normais,60,8
15122100,1996,1302019,HISTÓRIA DA ARTE,A,Normais,60,9
15122100,1996,1306057,HISTÓRIA DO PENS. POLÍTICO E SOCIAL,A,Normais,60,9
15122100,1996,1307011,INGLES,A,Normais,75,9
15122100,1996,1503033,INSTALACOES PREDIAIS,A,Normais,60,8
15122100,1996,1305036,INSTITUICOES DO DIREITO,A,Normais,45,3
15122100,1996,1305126,INSTITUICOES DO DIREITO,I,Normais,60,
15122100,1996,1411001,INTRODUÇÃO À CIÊNCIA DA COMPUTAÇÃO,A,Normais,60,4
15122100,1996,1411153,INTRODUÇÃO À CIÊNCIA DA COMPUTAÇÃO,I,Normais,45,
15122100,1996,1106013,INTRODUÇÃO À CIÊNCIA DOS MATERIAIS,I,Normais,75,
15122100,1996,1503067,INTRODUÇÃO À ENG.DE AVALIAÇÕES,A,Normais,60,9
15122100,1996,1304015,INTRODUÇÃO À PSICOLOGIA,A,Normais,60,9
15122100,1996,1305027,INTRODUÇÃO À SOCIOLOGIA,A,Normais,60,1
15122100,1996,1304060,JUDO - FEM,A,Normais,30,
15122100,1996,1304056,JUDO - MASC,A,Normais,30,
15122100,1996,1304173,JUDO - MASC/FEM,A,Normais,30,
15122100,1996,1307045,LINGUA PORTUGUESA,A,Normais,75,9
15122100,1996,1503040,MÁQUINAS HIDRÁULICAS,A,Normais,60,9
15122100,1996,1503076,MAT.DE CONSTRUCAO EXPERIMENTAL,A,Normais,30,7
15122100,1996,1503009,MATERIAIS DE CONSTRUCAO,I,Normais,75,
15122100,1996,1106074,MATERIAIS DE CONSTRUÇÃO I,A,Normais,60,6
15122100,1996,1503074,MATERIAIS DE CONSTRUÇÃO I,I,Normais,60,
15122100,1996,1503075,MATERIAIS DE CONSTRUÇÃO II,A,Normais,60,7
15122100,1996,1305024,MATRICULA INSTITUCIONAL,I,Normais,0,
15122100,1996,1305193,MATRICULA TRANCADA,I,Normais,0,
15122100,1996,1503059,MECÂNICA DOS MATERIAIS,A,Normais,60,6
15122100,1996,1503010,MECÂNICA DOS SOLOS,I,Normais,75,
15122100,1996,1503071,MECÂNICA DOS SOLOS,A,Normais,60,6
15122100,1996,1503072,MECÂNICA DOS SOLOS EXPERIMENTAL,A,Normais,30,6
15122100,1996,1108028,MECÂNICA GERAL I,A,Normais,90,3
15122100,1996,1108029,MECÂNICA GERAL II,A,Normais,60,4
15122100,1996,1305052,MÉTODO E TÉCNICA DE PESQUISA I,A,Normais,60,9
15122100,1996,1305022,METODOL. E TEC. DE PESQUISA I,I,Normais,45,
15122100,1996,1503020,METODOS E EQUIP DE CONSTRUCAO,A,Normais,60,9
15122100,1996,1503062,MICROBIOLOGIA AMBIENTAL,A,Normais,60,9
15122100,1996,1503027,OBRAS HIDRAULICAS,A,Normais,60,9
15122100,1996,1503024,OPERACAO E CONT DE TRAFEGO RODOVIARIO,A,Normais,60,9
15122100,1996,1503017,PAVIMENTACAO,A,Normais,90,9
15122100,1996,1503078,PLANEJAMENTO DE TRANSPORTES,A,Normais,60,6
15122100,1996,1503022,PLANEJAMENTO RODOVIARIO,A,Normais,60,9
15122100,1996,1503006,PONTES,A,Normais,75,9
15122100,1996,1304062,PRÁTICA DESPORTIVA,A,Normais,30,9
15122100,1996,1114052,PROBABILIDADE E ESTATÍSTICA,A,Normais,90,5
15122100,1996,1114087,PROBABILIDADE E ESTATÍSTICA,I,Normais,120,
15122100,1996,1107131,QUÍMICA,A,Normais,90,1
15122100,1996,1107208,QUÍMICA,I,Normais,120,
15122100,1996,1503001,RESISTENCIA DOS MATERIAIS I,I,Normais,75,
15122100,1996,1503048,RESISTENCIA DOS MATERIAIS I,A,Normais,60,5
15122100,1996,1503032,SANEAMENTO AMBIENTAL,A,Normais,60,9
15122100,1996,1503029,SANEAMENTO GERAL,I,Normais,45,
15122100,1996,1113016,SISTEMA CAD/CAE/CAM P/ ENG CIVIL,I,Normais,60,
15122100,1996,1105312,SISTEMA CAE/CAD/CAM,A,Normais,60,9
15122100,1996,1503035,SISTEMA DE DRENAGEM URBANA,A,Normais,60,9
15122100,1996,1113022,SISTEMAS CAD,A,Normais,60,9
15122100,1996,1305148,SOCIOLOGIA E ANTROPOLOGIA,I,Normais,60,
15122100,1996,1305206,SOCIOLOGIA INDUSTRIAL,A,Normais,45,9
15122100,1996,1305033,SOCIOLOGIA INDUSTRIAL I,I,Normais,45,
15122100,1996,1305070,SOCIOLOGIA URBANA,I,Normais,60,
15122100,1996,1113017,TE ( DATA CAD ),A,Normais,60,9
15122100,1996,1107214,TE ( NOCOES DE QUALIDADE TOTAL),I,Normais,60,
15122100,1996,1105334,TE (DATA CAD),A,Normais,60,9
15122100,1996,1411166,TE (EMPREENDEDORISMO),I,Normais,60,
15122100,1996,1107220,TE (GERENCIANDO PESSOAS E PROCESSOS),I,Normais,60,
15122100,1996,1113021,TE (NOCOES DE QUALIDADE TOTAL),A,Normais,60,9
15122100,1996,1503092,TEEC ( PLAN DE SIST DE RECUR HIDRICOS),I,Normais,60,
15122100,1996,1503043,TEEC (AVALIACOES),I,Normais,60,
15122100,1996,1503103,TEEC (GERENC DE RESIDUOS SOLIDOS I),I,Normais,15,9
15122100,1996,1503099,TEEC (INT AO GEOPROCESSAMENTO),A,Normais,60,
15122100,1996,1503106,TEEC (INTRODUÇAO A ENGENHARIA CIVIL),A,Normais,15,9
15122100,1996,1503049,TEEC (LING. DE PROGRAMAÇÃO II),A,Normais,60,9
15122100,1996,1503086,TEEC (NOCOES QUALIDADE TOTAL),I,Normais,60,
15122100,1996,1503046,TEEC (PLANEJ. DE EDIFICACOES),I,Normais,60,
15122100,1996,1503083,TEEC (PLANEJ.DE REC. HIDRICOS),I,Normais,45,
15122100,1996,1503132,TEEC (PROGRAMAÇÃO COM R E FORTRAN),A,Normais,45,
15122100,1996,1503107,TEEC (QUÍMICA DA ÁGUA),I,Normais,15,9
15122100,1996,1503091,TEEC (SISTEMA CAD/CAE/CAM),I,Normais,60,
15122100,1996,1503110,TEEC (TECNOLOGIA SOCIAIS),I,Normais,60,
15122100,1996,1503084,TEEC (TRANSP. COLETIVO URBANO),I,Normais,60,
15122100,1996,1503104,TEEC (TRAT. ÁGUAS RES. DOM. LAG. ESTAB.),I,Normais,15,9
15122100,1996,1503108,TEEC (TRATAMENTO DE LODO SANITARIO),I,Normais,15,9
15122100,1996,1503060,TEEC (URBANISMO),I,Normais,60,
15122100,1996,1503105,TEEC (USO DE ÁGUAS RESID. EM IRRIGACÃO),I,Normais,15,9
15122100,1996,1503198,TEEC(DESASTRES AMBIENTAIS),A,Normais,30,
15122100,1996,1503085,TEEC(ECONOMIA DOS TRANSPORTES),I,Normais,60,,
15122100,1996,1503058,TEEC(ENG DE RECURSOS HIDRICOS),I,Normais,45,,
15122100,1996,1503112,TEEC(GESTAO DE OBRAS),A,Normais,60,,9
15122100,1996,1503111,TEEC(GESTAO DE RECURSOS HIDRICOS),A,Normais,45,,
15122100,1996,1503156,TEEC(INSTAL HIDRAUL DE COMB A INCENDIO),A,Normais,30,,
15122100,1996,1503116,TEEC(INTRODUÇÃO A MÉTODOS DE PESQUISA),A,Normais,60,,
15122100,1996,1503102,TEEC(PATOLOGIA DAS ESTRUT CONCRETO),I,Normais,30,,9
15122100,1996,1503115,TEEC(PESQ OPER APLIC A ENG - MODULO I),A,Normais,60,,9
15122100,1996,1503082,TEEC(PROJ.APROV.REC.HIDRICOS),I,Normais,60,,
15122100,1996,1105315,TE(MODELAMENTO DE SÓLIDOS AVANÇADO),A,Normais,60,,9
15122100,1996,1503002,TEORIA DAS ESTRUTURAS,I,Normais,75,,
15122100,1996,1503052,TEORIA DAS ESTRUTURAS,A,Normais,60,,7
15122100,1996,1503023,TEORIA DO FLUXO DE TRAFEGO,A,Normais,60,,9
15122100,1996,1503057,TÓPICOS ESPECIAIS EM ENG. CIVIL,I,Normais,90,,
15122100,1996,1503014,TOPOGRAFIA,A,Normais,75,,5
15122100,1996,1503031,TRATAMENTO DE ÁGUA E ESGOTOS,A,Normais,90,,9
15122100,1996,1304012,VOLEIBOL - MASC/FEM,I,Normais,30,,
15122100,1996,1304024,VOLEIBOL - MAS/FEM,I,Normais,30,,
15122100,2014,1503030,ABASTECIMENTO DE ÁGUA,I,Normais,60,,
15122100,2014,1301014,ADMINISTRAÇÃO,I,Normais,60,,
15122100,2014,1301123,ADMINISTRACAO E EMPREENDEDORISMO,A,Normais,60,,8
15122100,2014,1109049,ALGEBRA LINEAR I,A,Normais,60,,2
15122100,2014,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALÍTICA,A,Normais,60,,1
15122100,2014,1503008,ANÁLISE AVANÇADA DAS ESTRUTURAS,A,Normais,60,,7
15122100,2014,1503168,"ARQUITETURA, URBANISMO E ACESSIBILIDADE",A,Normais,45,,4
15122100,2014,1503182,ATIVIDADES FLEXIVEIS,A,Normais,90,9,10
15122100,2014,1503013,BARRAGENS DE TERRA,A,Normais,60,,7
15122100,2014,1109050,CALCULO DIFERENCIAL E INTEGRAL I,I,Normais,90,,
15122100,2014,1109126,CALCULO DIFERENCIAL E INTEGRAL I,A,Normais,60,,1
15122100,2014,1109053,CALCULO DIFERENCIAL E INTEGRAL II,I,Normais,60,,2
15122100,2014,1109131,CALCULO DIFERENCIAL E INTEGRAL II,A,Normais,60,,2
15122100,2014,1109051,CALCULO DIFERENCIAL E INTEGRAL III,I,Normais,90,,
15122100,2014,1109128,CALCULO DIFERENCIAL E INTEGRAL III,A,Normais,60,,3
15122100,2014,1411075,CALCULO NUMERICO,A,Normais,60,,3
15122100,2014,1503070,CIÊNCIAS DO AMBIENTE,A,Normais,60,,5
15122100,2014,1503174,CONSTRUCAO METALICAS E DE MADEIRA,A,Normais,60,,8
15122100,2014,1503004,CONSTRUCOES DE CONCRETO ARMADO I,A,Normais,90,,8
15122100,2014,1503005,CONSTRUCOES DE CONCRETO ARMADO II,A,Normais,60,,
15122100,2014,1503079,CONSTRUCOES DE EDIFICIOS,I,Normais,90,,
15122100,2014,1502171,DESASTRES AMBIENTAIS,A,Normais,30,,
15122100,2014,1113002,DESENHO BASICO,I,Normais,45,,
15122100,2014,1113011,DESENHO TÉCNICO,I,Normais,90,,
15122100,2014,1113023,DESENHO TÉCNICO E ARQUITETÔNICO,A,Normais,60,,2
15122100,2014,1305412,DIREITO PARA ENGENHARIA,A,Normais,30,,2
15122100,2014,1303021,ECONOMIA,I,Normais,60,,
15122100,2014,1303161,ECONOMIA PARA ENGENHARIA,A,Normais,60,,6
15122100,2014,1503065,ELEMENTOS DE ARQUITETURA,I,Normais,60,,
15122100,2014,1404026,ELETROTÉCNICA GERAL,A,Normais,60,,6
15122100,2014,1503171,ENGENHARIA DE TRANSPORTES,A,Normais,60,,7
15122100,2014,1301018,ENGENHARIA ECONOMICA,I,Normais,60,,
15122100,2014,1109010,EQUACOES DIFERENCIAIS LINEARES,A,Normais,60,,4
15122100,2014,1307179,ESPANHOL,A,Normais,60,,
15122100,2014,1503003,ESTABILIDADE DAS CONSTRUCOES,I,Normais,75,,
15122100,2014,1503053,ESTABILIDADE DAS CONSTRUCOES,A,Normais,60,,7
15122100,2014,1503181,ESTAGIO CURRICULAR OBRIGATORIO (ECO),A,Estágio Supervisionado,240,9,10
15122100,2014,1503097,ESTAGIO SUPERVISIONADO,I,Estágio Supervisionado,180,,
15122100,2014,1503077,ESTRADAS,A,Normais,60,,8
15122100,2014,1503016,ESTRADAS E TRANSPORTES,I,Normais,75,,
15122100,2014,1503039,ESTRUTURAS DE CONCRETO PROTENDIDO,A,Normais,60,,
15122100,2014,1503195,ESTRUTURAS HIDRAULICAS,A,Normais,60,,
15122100,2014,1503007,ESTRUTURAS METALICAS E DE MADEIRA,I,Normais,60,,
15122100,2014,1113019,EXPRESSAO GRAFICA,A,Normais,60,,1
15122100,2014,1503069,FENOMENOS DE TRANSPORTE,I,Normais,90,,
15122100,2014,1503118,FENOMENOS DE TRANSPORTES,A,Normais,60,,5
15122100,2014,1503170,FENOMENOS DE TRANSPORTES EXPERIMENTAL,A,Normais,30,,5
15122100,2014,1503018,FERROVIAS,A,Normais,60,,
15122100,2014,1108023,FÍSICA EXPERIMENTAL I,A,Normais,60,,3
15122100,2014,1108024,FÍSICA EXPERIMENTAL II,I,Normais,60,,
15122100,2014,1108101,FÍSICA EXPERIMENTAL II,A,Normais,60,,4
15122100,2014,1108030,FÍSICA GERAL I,A,Normais,60,,2
15122100,2014,1108031,FÍSICA GERAL II,I,Normais,60,,
15122100,2014,1108081,FÍSICA GERAL II,A,Normais,60,,3
15122100,2014,1108025,FÍSICA GERAL III,I,Normais,90,,
15122100,2014,1108100,FÍSICA GERAL III,A,Normais,60,,4
15122100,2014,1307009,FRANCES,I,Normais,75,
15122100,2014,1307178,FRANCES,A,Normais,60,
15122100,2014,1503012,FUNDACOES E EMPUXOS DE TERRA,A,Normais,60,7
15122100,2014,1503066,FUNDAMENTOS DO URBANISMO,A,Normais,60,
15122100,2014,1510020,GEOLOGIA BASICA,I,Normais,75,
15122100,2014,1510145,GEOLOGIA BASICA,A,Normais,60,3
15122100,2014,1113008,GEOMETRIA DESCRITIVA,I,Normais,60,
15122100,2014,1503172,GEOTECNOLOGIAS APLICADAS,A,Normais,30,7
15122100,2014,1503068,GERENCIAMENTO DAS CONSTRUCOES,I,Normais,60,
15122100,2014,1503179,GESTAO DE OBRAS DE CONSTRUCAO CIVIL,A,Normais,60,9
15122100,2014,1503183,GESTAO DE RECURSOS HIDRICOS,A,Normais,60,
15122100,2014,1503184,GESTAO DE RESIDUOS SOLIDOS,A,Normais,30,
15122100,2014,1503123,GESTAO DO ESPAÇO URBANO,A,Normais,30,
15122100,2014,1503025,HIDRAULICA,I,Normais,75,
15122100,2014,1503117,HIDRAULICA,A,Normais,60,6
15122100,2014,1503073,HIDRAULICA EXPERIMENTAL,A,Normais,30,6
15122100,2014,1503026,HIDROLOGIA APLICADA,A,Normais,60,7
15122100,2014,1307011,INGLES,I,Normais,75,
15122100,2014,1307150,INGLÊS,A,Normais,60,
15122100,2014,1503173,INSTALACOES HIDRAULICAS PREDIAIS,A,Normais,60,7
15122100,2014,1503200,INSTALACOES PRED DE COMB A INCENDIO,A,Normais,45,
15122100,2014,1503189,INSTALACOES PRED DE COMBATE A INCENDIOS,A,Normais,45,
15122100,2014,1503033,INSTALACOES PREDIAIS,I,Normais,60,
15122100,2014,1305036,INSTITUICOES DO DIREITO,I,Normais,45,
15122100,2014,1411001,INTRODUÇÃO À CIÊNCIA DA COMPUTAÇÃO,A,Normais,60,2
15122100,2014,1114130,INTRODUÇÃO À ESTATÍSTICA,A,Normais,60,5
15122100,2014,1114129,INTRODUÇÃO À PROBABILIDADE,A,Normais,60,4
15122100,2014,1503167,LABORATÓRIO DE QUÍMICA DE ÁGUA,A,Normais,30,1
15122100,2014,1307045,LINGUA PORTUGUESA,I,Normais,75,
15122100,2014,1307169,LINGUA PORTUGUESA,A,Normais,60,
15122100,2014,1503076,MAT.DE CONSTRUCAO EXPERIMENTAL,A,Normais,30,5
15122100,2014,1106124,MATERIAIS DE CONSTRUÇÃO I,A,Normais,60,4
15122100,2014,1503074,MATERIAIS DE CONSTRUÇÃO I,I,Normais,60,4
15122100,2014,1503075,MATERIAIS DE CONSTRUÇÃO II,A,Normais,60,5
15122100,2014,1503059,MECÂNICA DOS MATERIAIS,I,Normais,60,
15122100,2014,1503169,MECANICA DOS SOLIDOS,A,Normais,90,5
15122100,2014,1503071,MECÂNICA DOS SOLOS,A,Normais,60,6
15122100,2014,1503072,MECÂNICA DOS SOLOS EXPERIMENTAL,A,Normais,30,6
15122100,2014,1108099,MECÂNICA GERAL,A,Normais,60,4
15122100,2014,1108116,MECANICA GERAL (COMPLEMENTACAO),A,Normais,12,
15122100,2014,1108028,MECÂNICA GERAL I,I,Normais,90,
15122100,2014,1108029,MECÂNICA GERAL II,I,Normais,60,
15122100,2014,1305052,MÉTODO E TÉCNICA DE PESQUISA I,I,Normais,60,
15122100,2014,1305022,METODOL. E TEC. DE PESQUISA I,I,Normais,45,
15122100,2014,1503148,METODOLOGIA DE PESQ E COMUNIC CIENTIFICA,A,Normais,60,1
15122100,2014,1503062,MICROBIOLOGIA AMBIENTAL,A,Normais,60,
15122100,2014,1503024,OPERACAO E CONT DE TRAFEGO RODOVIARIO,A,Normais,60,
15122100,2014,1503190,PATOLOGIAS DAS CONSTRUCOES,A,Normais,60,
15122100,2014,1503185,PAVIMENTACAO,A,Normais,60,
15122100,2014,1503078,PLANEJAMENTO DE TRANSPORTES,I,Normais,60,
15122100,2014,1503006,PONTES,I,Normais,75,
15122100,2014,1503186,PONTES,A,Normais,60,
15122100,2014,1114052,PROBABILIDADE E ESTATÍSTICA,I,Normais,90,
15122100,2014,1503127,PROJETO ASSISTIDO POR COMPUTADOR I,A,Normais,45,
15122100,2014,1503176,PROJETO DE PESQUISA APLICADA (PPA),A,Trabalho de Graduação,30,9
15122100,2014,1107131,QUÍMICA,I,Normais,90,
15122100,2014,1107232,QUÍMICA GERAL,A,Normais,60,1
15122100,2014,1503048,RESISTENCIA DOS MATERIAIS I,I,Normais,60,
15122100,2014,1503177,SANEAMENTO AMBIENTAL,A,Normais,45,9
15122100,2014,1113016,SISTEMA CAD/CAE/CAM P/ ENG CIVIL,I,Normais,60,
15122100,2014,1503035,SISTEMA DE DRENAGEM URBANA,A,Normais,60,8
15122100,2014,1113022,SISTEMAS CAD,I,Normais,60,
15122100,2014,1503187,SISTEMAS CAD,A,Normais,60,
15122100,2014,1503178,SISTEMAS DE ABASTECIMENTO DE AGUA,A,Normais,60,9
15122100,2014,1503175,TECNICAS DE EDIFICACOES,A,Normais,60,8
15122100,2014,1503166,TECNOLOGIAS SOCIAIS,A,Normais,60,
15122100,2014,1503099,TEEC (INT AO GEOPROCESSAMENTO),I,Normais,60,
15122100,2014,1503091,TEEC (SISTEMA CAD/CAE/CAM),I,Normais,60,
15122100,2014,1503110,TEEC (TECNOLOGIA SOCIAIS),I,Normais,60,
15122100,2014,1503202,TEEC(GERACAO DE ENERGIA HIDRELETRICA),A,Normais,60,
15122100,2014,1503111,TEEC(GESTAO DE RECURSOS HIDRICOS),I,Normais,45,
15122100,2014,1503156,TEEC(INSTAL HIDRAUL DE COMB A INCENDIO),I,Normais,30,
15122100,2014,1503116,TEEC(INTRODUÇÃO A MÉTODOS DE PESQUISA),I,Normais,60,
15122100,2014,1503208,TEEC(OBRAS DE TER.E USO DE GEOS.NA GEOT),A,Normais,30,
15122100,2014,1503102,TEEC(PATOLOGIA DAS ESTRUT CONCRETO),I,Normais,30,,
15122100,2014,1503203,TEEC(PROJETO DE FUNDACOES),A,Normais,60,,
15122100,2014,1503052,TEORIA DAS ESTRUTURAS,A,Normais,60,,6
15122100,2014,1503014,TOPOGRAFIA,I,Normais,75,,
15122100,2014,1503131,TOPOGRAFIA,A,Normais,60,,3
15122100,2014,1503180,TRABALHO DE CONCLUSAO DE CURSO (TCC),A,Trabalho de Graduação,30,9,10
15122100,2014,1503031,TRATAMENTO DE ÁGUA E ESGOTOS,I,Normais,90,,
15122100,2014,1503188,TRATAMENTO DE AGUAS E EFLUENTES,A,Normais,60,,
15122100,2014,1503204,URBANIZAÇÃO E DESENVOLVIMENTO REGIONAL,A,Normais,45,,
15125100,2009,1504311,ADITIVOS E COADJ NA IND DE ALIMENTOS,A,Normais,60,,9
15125100,2009,1109049,ALGEBRA LINEAR I,A,Normais,60,,2
15125100,2009,1109035,ALGEBRA VETORIAL E GEOMETRIA ANALÍTICA,A,Normais,60,,1
15125100,2009,1504224,ANÁLISE DE ALIMENTOS,A,Normais,60,,6
15125100,2009,1504321,ANÁLISE INSTRUMENTAL,A,Normais,60,,
15125100,2009,1504305,ANÁLISE SENSORIAL,A,Normais,60,,8
15125100,2009,1504313,ARMAZENAMENTO DE PRODUTOS AGRICOLA,A,Normais,60,,9
15125100,2009,1504324,ATIVIDADES COMPLEMENTARES FLEXIVEIS,A,Normais,60,9,10
15125100,2009,1504214,BIOQUÍMICA DE ALIMENTOS I,A,Normais,60,,4
15125100,2009,1504218,BIOQUÍMICA DE ALIMENTOS II,A,Normais,60,,5
15125100,2009,1109126,CALCULO DIFERENCIAL E INTEGRAL I,A,Normais,60,,1
15125100,2009,1109131,CALCULO DIFERENCIAL E INTEGRAL II,A,Normais,60,,2
15125100,2009,1109128,CALCULO DIFERENCIAL E INTEGRAL III,A,Normais,60,,3
15125100,2009,1411075,CALCULO NUMERICO,A,Normais,60,,3
15125100,2009,1502216,CIÊNCIAS DO AMBIENTE,I,Normais,60,,3
15125100,2009,1503070,CIÊNCIAS DO AMBIENTE,A,Normais,60,,3
15125100,2009,1504300,CONTROLE DE QUALIDADE,A,Normais,60,,7
15125100,2009,1504316,DESENVOLVIMENTO DE NOVOS PRODUTOS,A,Normais,60,,9
15125100,2009,1303021,ECONOMIA,A,Normais,60,,3
15125100,2009,1404026,ELETROTÉCNICA GERAL,A,Normais,60,,5
15125100,2009,1504225,EMBALAGENS,A,Normais,60,,6
15125100,2009,1504301,ENGENHARIA DE BIOQUÍMICA,A,Normais,60,,7
15125100,2009,1109010,EQUACOES DIFERENCIAIS LINEARES,A,Normais,60,,3
15125100,2009,1504322,ESTAGIO CURRICULAR SUPERVISIONADO,A,Estágio Supervisionado,180,9,10
15125100,2009,1504219,ESTATÍSTICA EXPERIMENTAL,A,Normais,60,,5
15125100,2009,1113004,EXPRESSAO GRAFICA,I,Normais,60,,1
15125100,2009,1113019,EXPRESSAO GRAFICA,A,Normais,60,,1
15125100,2009,1504217,FENOMENOS DE TRANSPORTE I,A,Normais,60,,5
15125100,2009,1504223,FENOMENOS DE TRANSPORTE II,A,Normais,60,6
15125100,2009,1504227,FENOMENOS DE TRANSPORTE III,A,Normais,60,7
15125100,2009,1108023,FÍSICA EXPERIMENTAL I,A,Normais,60,2
15125100,2009,1108101,FÍSICA EXPERIMENTAL II,A,Normais,60,4
15125100,2009,1108030,FÍSICA GERAL I,A,Normais,60,1
15125100,2009,1108081,FÍSICA GERAL II,A,Normais,60,2
15125100,2009,1108100,FÍSICA GERAL III,A,Normais,60,4
15125100,2009,1107265,FÍSICO-QUÍMICA,A,Normais,60,3
15125100,2009,1107010,FÍSICO-QUÍMICA I,I,Normais,60,3
15125100,2009,1301076,FORMACAO DE EMPREENDEDORES,A,Normais,60,7
15125100,2009,1301119,FORMACAO DE EMPREENDEDORES,I,Normais,60,7
15125100,2009,1504307,FUNDAMENTOS DE NUTRICAO,A,Normais,60,8
15125100,2009,1504213,HIGIENE E LEGISLACAO DE ALIMENTOS,A,Normais,60,4
15125100,2009,1307150,INGLÊS,A,Normais,60,
15125100,2009,1504306,INSTALACOES INDUSTRIAIS,A,Normais,60,8
15125100,2009,1504304,INSTRUMENTACAO E CONTROLE,A,Normais,60,8
15125100,2009,1411001,INTRODUÇÃO À CIÊNCIA DA COMPUTAÇÃO,A,Normais,60,2
15125100,2009,1504210,INTRODUÇÃO À ENGENHARIA DE ALIMENTOS,A,Normais,30,1
15125100,2009,1307332,LIBRAS,A,Normais,60,
15125100,2009,1307169,LINGUA PORTUGUESA,A,Normais,60,
15125100,2009,1108099,MECÂNICA GERAL,A,Normais,60,4
15125100,2009,1201198,MICROBIOLOGIA BASICA,I,Normais,60,4
15125100,2009,1504215,MICROBIOLOGIA BASICA,A,Normais,60,4
15125100,2009,1504220,MICROBIOLOGIA DE ALIMENTOS,A,Normais,60,5
15125100,2009,1504310,"OLEOS, GORDURAS E BEBIDAS",A,Normais,60,9
15125100,2009,1504222,OPERACOES UNITARIAS I,A,Normais,60,6
15125100,2009,1504228,OPERACOES UNITARIAS II,A,Normais,60,7
15125100,2009,1504303,OPERACOES UNITARIAS III,A,Normais,60,8
15125100,2009,1504229,PROCESS DE ALIMENTOS DE ORIGEM VEGETAL,A,Normais,60,7
15125100,2009,1504308,PROCESSAMENTO DE ALIM DE ORIGEM ANIMAL,A,Normais,60,8
15125100,2009,1504318,PROCESSOS DE SEPARAÇÃO COM MEMBRANAS,A,Normais,60,
15125100,2009,1504320,PROP. FÍSICAS DOS MATERIAIS BIOLÓGICOS,A,Normais,60,
15125100,2009,1107256,QUÍMICA ANALÍTICA,A,Normais,60,2
15125100,2009,1107232,QUÍMICA GERAL,A,Normais,60,1
15125100,2009,1107004,QUÍMICA ORGÂNICA I,A,Normais,60,2
15125100,2009,1504211,REDAÇÃO TÉCNICO-CIENTÍFICA,A,Normais,30,6
15125100,2009,1504226,REFRIGERACAO,A,Normais,60,6
15125100,2009,1502142,RESISTENCIA DOS MATERIAIS,I,Normais,60,,5
15125100,2009,1504325,RESISTENCIA DOS MATERIAIS,A,Normais,60,,5
15125100,2009,1504314,SECAGEM,A,Normais,60,,9
15125100,2009,1305148,SOCIOLOGIA E ANTROPOLOGIA,A,Normais,60,,8
15125100,2009,1504312,TECNOLOGIA DE CEREAIS,A,Normais,60,,9
15125100,2009,1504319,TECNOLOGIA DE FRUTAS E HORTALIÇAS,A,Normais,60,,
15125100,2009,1504302,TECNOLOGIA DE LEITE E DERIVADO,A,Normais,60,,7
15125100,2009,1504309,TECNOLOGIA DE PESCADO,A,Normais,60,,9
15125100,2009,1504315,TECNOLOGIA DE PROCESSOS FERMENTATIVOS,A,Normais,60,,9
15125100,2009,1502128,TERMODINAMICA,I,Normais,60,,5
15125100,2009,1504326,TERMODINAMICA,A,Normais,60,,5
15125100,2009,1504323,TRABALHO DE CONCLUSAO DE CURSO,A,Trabalho de Graduação,60,9,10
15125100,2009,1504317,TRATAMEN DE EFLUENTES NA IND DE ALIMENTO,A,Normais,60,,
15127100,1977,1301014,ADMINISTRAÇÃO,I,Normais,60,,
15127100,1977,1301009,ADMINISTRAÇÃO I,I,Normais,60,,
15127100,1977,1109006,ÁLGEBRA LINEAR,I,Normais,60,,
